airport,year,X.month,carrier,arr_flights,arr_del15,carrier_ct,X.weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,X.arr_delay,X.carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,Latitude,Longitude
ORD,2009,11,DL,218,11,2.88,0,4.34,0,3.78,2,1,409,104,0,169,0,136,41.978603,-87.904842
ORD,2008,10,US,631,102,27.66,1,56.5,0.09,16.75,1,0,4745,1471,18,2533,10,713,41.978603,-87.904842
ORD,2004,11,DH,320,114,17.34,0,60.35,1,35.31,16,0,5541,883,0,2398,15,2245,41.978603,-87.904842
ORD,2016,2,UA,4634,659,138.14,26.9,317.89,0,176.07,56,4,58964,11324,3288,27241,0,17111,41.978603,-87.904842
ORD,2015,1,NK,767,278,29.88,0,211.41,0,36.71,4,1,18549,2041,0,14114,0,2394,41.978603,-87.904842
ORD,2010,2,EV,167,37,10.7,1,11.11,0,14.19,9,0,2428,864,21,553,0,990,41.978603,-87.904842
ORD,2006,6,NW,569,143,51,25.95,51.47,0.5,14.08,6,0,6708,2284,1762,1864,10,788,41.978603,-87.904842
ORD,2016,7,VX,148,44,14.48,6.9,8.97,0,13.65,0,1,2110,549,396,533,0,632,41.978603,-87.904842
ORD,2003,12,AS,31,13,4.34,0.73,7.93,0,0,0,0,638,220,132,286,0,0,41.978603,-87.904842
ORD,2009,1,DL,227,45,9.8,0.2,21.25,0,13.76,4,0,1878,429,22,772,0,655,41.978603,-87.904842
ORD,2014,6,US,645,219,58.44,7.71,118.38,1.8,32.67,19,7,14020,3729,779,7097,91,2324,41.978603,-87.904842
ORD,2014,1,VX,120,32,7.79,3.21,14.51,0,6.49,1,0,3130,545,84,2080,0,421,41.978603,-87.904842
ORD,2007,7,CO,465,155,28.23,6.1,67.44,1.56,51.68,13,2,12214,1912,373,4921,29,4979,41.978603,-87.904842
ORD,2010,11,MQ,6602,998,132.17,38.77,512.43,0,314.64,102,1,57068,11331,3616,26170,0,15951,41.978603,-87.904842
ORD,2003,6,CO,441,86,7.96,4.25,56.47,0,17.31,1,1,4138,633,230,2404,0,871,41.978603,-87.904842
ORD,2003,9,AS,29,5,0,0,5,0,0,0,0,148,0,0,148,0,0,41.978603,-87.904842
ORD,2015,1,OO,3216,1001,141.94,13.84,299.01,1.34,544.87,174,3,74988,14176,2107,17792,108,40805,41.978603,-87.904842
ORD,2006,11,XE,262,61,7.32,1.02,40.15,1,11.51,7,0,4422,404,242,2992,19,765,41.978603,-87.904842
ORD,2007,10,AS,124,45,10.41,1.15,28.43,0.37,4.64,0,0,1952,367,59,1157,11,358,41.978603,-87.904842
ORD,2014,1,B6,174,49,13.18,4.29,26.06,0,5.47,16,0,4512,1272,830,1617,0,793,41.978603,-87.904842
ORD,2003,12,DH,4142,1899,214.31,16.31,1507.69,4.82,155.88,154,1,110878,15340,1663,83431,142,10302,41.978603,-87.904842
ORD,2011,4,MQ,7073,2151,237.99,67.42,1001.17,0,844.42,500,8,158094,27052,5496,69947,0,55599,41.978603,-87.904842
ORD,2007,9,AA,6007,1389,228.3,20.69,769.51,1.96,368.53,69,7,90139,18000,1004,42918,349,27868,41.978603,-87.904842
ORD,2012,12,VX,150,20,3.28,0.25,10.04,0,6.43,0,0,1684,122,21,1049,0,492,41.978603,-87.904842
ORD,2014,8,US,636,201,49.16,1.85,122.53,0.59,26.86,13,3,11771,2926,234,6703,50,1858,41.978603,-87.904842
ORD,2009,12,DL,195,45,6.78,0.64,25.94,0,11.64,9,0,1928,187,22,1243,0,476,41.978603,-87.904842
ORD,2009,9,AA,4820,422,119.71,18.56,157.68,0.06,125.99,23,13,23664,9597,1099,4723,2,8243,41.978603,-87.904842
ORD,2005,8,DH,179,44,9.93,0,20,0,14.07,0,0,2459,429,0,1011,0,1019,41.978603,-87.904842
ORD,2011,3,US,622,143,48.25,0.48,76.21,0.59,17.48,2,1,8346,2463,80,4739,40,1024,41.978603,-87.904842
ORD,2005,7,DL,487,205,47.12,4.43,91.37,0,62.07,13,1,15201,3994,307,5383,0,5517,41.978603,-87.904842
ORD,2014,5,EV,4572,1310,209.79,12.63,567.02,0.95,519.6,415,32,100264,18901,1663,39037,62,40601,41.978603,-87.904842
ORD,2006,9,AS,120,52,14.76,0,32.77,0,4.46,0,1,2549,760,0,1557,0,232,41.978603,-87.904842
ORD,2006,2,UA,7278,1432,285.44,22.3,709.72,1,413.53,208,14,88665,17155,1295,39287,24,30904,41.978603,-87.904842
ORD,2015,6,AS,185,22,5.39,0,12.61,0,4,0,1,907,133,0,625,0,149,41.978603,-87.904842
ORD,2012,5,MQ,7468,904,136.72,55.07,352.82,0,359.38,307,32,74875,18332,9793,26127,0,20623,41.978603,-87.904842
ORD,2013,4,AS,146,30,6.7,0,20.42,0,2.88,4,0,2630,347,0,2224,0,59,41.978603,-87.904842
ORD,2014,4,VX,134,25,2.61,7.69,9.52,0,5.18,0,0,1343,141,266,562,0,374,41.978603,-87.904842
ORD,2005,8,AS,124,34,13.54,0,16.4,1.66,2.4,1,0,1922,984,0,803,36,99,41.978603,-87.904842
ORD,2007,1,AA,6651,2390,335.31,63.83,1208.48,0.46,781.91,228,8,159373,21323,4515,75437,62,58036,41.978603,-87.904842
ORD,2016,8,EV,3513,769,108.86,12.38,435.4,0,212.36,140,16,63584,11311,1339,34871,0,16063,41.978603,-87.904842
ORD,2012,3,B6,155,38,11.84,0,21.04,0,5.12,1,1,2423,726,0,1373,0,324,41.978603,-87.904842
ORD,2005,4,NW,535,99,42.25,17.92,32.72,0,6.11,7,1,4322,1987,792,1243,0,300,41.978603,-87.904842
ORD,2013,5,MQ,7371,1866,272.85,48.04,626.47,0,918.63,228,21,152078,34710,5012,48596,0,63760,41.978603,-87.904842
ORD,2014,12,DL,593,49,25.71,3.93,14.22,0,5.15,0,1,1716,1152,104,348,0,112,41.978603,-87.904842
ORD,2014,7,DL,569,83,34.79,3.69,33.58,0,10.94,0,0,3673,1784,171,1304,0,414,41.978603,-87.904842
ORD,2014,3,AS,137,13,3.86,0,9.14,0,0,0,0,943,137,0,806,0,0,41.978603,-87.904842
ORD,2006,9,DL,309,120,24.8,0.72,66.19,0,28.29,5,2,6186,1214,51,3024,0,1897,41.978603,-87.904842
ORD,2009,10,EV,9,3,0.41,0,1.22,0,1.36,0,0,95,7,0,38,0,50,41.978603,-87.904842
ORD,2011,4,DL,466,142,26.24,6.82,80.1,0,28.84,9,3,8865,1591,782,5058,0,1434,41.978603,-87.904842
ORD,2009,5,9E,41,9,2.32,0,6.68,0,0,0,0,324,60,0,264,0,0,41.978603,-87.904842
ORD,2004,6,MQ,7026,2258,227.06,22.99,920,2.16,1085.79,358,12,130667,20974,2159,45528,86,61920,41.978603,-87.904842
ORD,2006,4,RU,251,76,7.33,2.84,51.17,0,14.65,5,1,5852,435,338,4320,0,759,41.978603,-87.904842
ORD,2008,7,XE,117,31,6.13,0.45,15.75,0,8.67,1,0,1784,226,15,1055,0,488,41.978603,-87.904842
ORD,2011,11,B6,187,41,8.8,0,26.07,0,6.12,0,0,2910,630,0,2074,0,206,41.978603,-87.904842
ORD,2011,3,AS,149,25,9.29,0,12.71,0,3,0,0,2033,950,0,913,0,170,41.978603,-87.904842
ORD,2016,10,EV,3363,524,93.8,7.57,267.94,0,154.69,16,7,39480,13855,1245,14884,0,9496,41.978603,-87.904842
ORD,2011,6,OO,2403,557,39.05,14.12,185.71,0.25,317.86,114,3,36087,2414,981,12019,6,20667,41.978603,-87.904842
ORD,2015,6,UA,5770,1876,511.47,46.15,660,0,658.38,197,40,138517,32106,4494,44395,0,57522,41.978603,-87.904842
ORD,2015,3,OO,3138,565,92.05,11.83,193.66,0,267.45,99,2,39017,9496,1253,11162,0,17106,41.978603,-87.904842
ORD,2014,10,DL,613,200,27.17,6.08,140.92,0,25.83,1,1,9557,1182,399,6764,0,1212,41.978603,-87.904842
ORD,2005,12,US,464,165,22.74,3.82,109.88,0,28.56,6,0,9182,972,357,6296,0,1557,41.978603,-87.904842
ORD,2006,8,MQ,8049,2346,241.88,34.63,953.82,12.35,1103.31,324,30,145854,19533,3991,56368,583,65379,41.978603,-87.904842
ORD,2007,8,CO,475,199,29.29,5.54,120.21,1.9,42.07,3,3,14885,1815,286,8629,35,4120,41.978603,-87.904842
ORD,2015,10,DL,691,46,23.43,0,11.85,0,10.72,0,0,1950,1062,0,266,0,622,41.978603,-87.904842
ORD,2012,2,US,561,71,21.58,0,40.63,0,8.79,1,1,4793,1025,0,3255,0,513,41.978603,-87.904842
ORD,2004,5,AA,8335,2864,216.43,32.15,2075.2,0.38,539.85,421,79,219734,21617,4100,147808,6,46203,41.978603,-87.904842
ORD,2003,10,EV,148,31,12.04,1,14.54,0,3.43,2,1,1311,621,40,533,0,117,41.978603,-87.904842
ORD,2005,8,NW,614,241,129.96,13.91,72.27,0,24.85,14,0,12021,7127,691,2414,0,1789,41.978603,-87.904842
ORD,2012,10,B6,175,48,17.57,1.43,23.92,0.29,4.78,11,0,2927,848,141,1606,10,322,41.978603,-87.904842
ORD,2004,7,CO,426,141,15.8,1.46,104.89,0.24,18.6,14,3,11379,1000,127,8141,10,2101,41.978603,-87.904842
ORD,2004,3,DL,530,209,10.88,0.74,176.17,0,21.21,13,2,11929,1012,23,9878,0,1016,41.978603,-87.904842
ORD,2009,9,OO,3403,430,55.25,20.48,144,0.83,209.44,30,16,21597,3170,1837,5550,34,11006,41.978603,-87.904842
ORD,2010,3,UA,5309,764,144.26,2.17,337.74,0,279.83,82,8,44144,8458,131,17364,0,18191,41.978603,-87.904842
ORD,2013,6,EV,5269,1757,235.67,16.26,639.39,0,865.68,270,19,142133,20637,1676,51055,0,68765,41.978603,-87.904842
ORD,2005,5,HP,278,55,8.05,1.72,40.82,0,4.41,5,0,2316,310,124,1716,0,166,41.978603,-87.904842
ORD,2011,2,AS,123,21,3.69,0,15.73,0,1.58,6,0,1245,176,0,1039,0,30,41.978603,-87.904842
ORD,2010,12,EV,406,162,26.42,29.69,39.51,0,66.39,43,2,12750,2682,3075,1692,0,5301,41.978603,-87.904842
ORD,2015,12,OO,3157,782,132.95,14.63,218.52,1.13,414.77,129,13,57778,15561,1570,11164,102,29381,41.978603,-87.904842
ORD,2014,10,VX,139,57,4.2,6.4,41.9,0,4.5,0,0,3622,175,202,3006,0,239,41.978603,-87.904842
ORD,2010,5,UA,5495,904,152.47,15.26,502.93,0,233.33,78,16,63879,12724,1567,30411,0,19177,41.978603,-87.904842
ORD,2014,5,DL,498,123,33.69,4.08,70.69,0,14.53,0,2,7305,1874,431,4325,0,675,41.978603,-87.904842
ORD,2009,7,OH,263,103,30.16,21.53,35.42,0,15.9,9,0,7399,2085,2336,1727,0,1251,41.978603,-87.904842
ORD,2008,10,AS,124,27,13.46,0,12.54,0,1,0,0,1075,671,0,360,0,44,41.978603,-87.904842
ORD,2013,3,DL,474,73,32.5,1.62,29.92,0,8.96,8,0,4004,2163,218,1167,0,456,41.978603,-87.904842
ORD,2005,1,US,534,192,40.93,2.39,114.35,0,34.32,42,1,10923,1720,162,6864,0,2177,41.978603,-87.904842
ORD,2008,9,OO,3491,709,68.15,11.87,507.46,0.46,121.05,83,9,56985,4367,926,44595,11,7086,41.978603,-87.904842
ORD,2007,9,YV,2362,441,102,6,170,1,162,49,4,31883,6832,453,13123,29,11446,41.978603,-87.904842
ORD,2012,2,OO,2025,293,31.4,8.2,131.95,0.66,120.79,70,2,19694,2055,591,9665,19,7364,41.978603,-87.904842
ORD,2005,9,DL,406,72,20.28,0,39.04,0,12.68,9,1,3024,904,0,1577,0,543,41.978603,-87.904842
ORD,2015,12,B6,153,46,13.1,1.1,23.41,0.52,7.87,0,1,3071,1017,114,1277,11,652,41.978603,-87.904842
ORD,2008,10,NW,547,81,23.15,20.01,29.66,0,8.19,1,1,3997,1118,1041,1327,0,511,41.978603,-87.904842
ORD,2005,4,OH,160,22,6.52,4.54,10.07,0,0.88,4,0,1028,377,236,334,0,81,41.978603,-87.904842
ORD,2010,10,EV,426,66,16.65,5.68,14.57,0.06,29.04,17,0,4466,1206,472,664,7,2117,41.978603,-87.904842
ORD,2005,4,RU,246,48,8.65,0.66,32.43,0,6.25,2,0,2175,420,29,1375,0,351,41.978603,-87.904842
ORD,2011,6,AS,150,24,3.72,0,18.5,0,1.78,0,4,973,105,0,768,0,100,41.978603,-87.904842
ORD,2007,7,AS,124,42,17,0,14.68,0,10.33,0,4,1846,647,0,740,0,459,41.978603,-87.904842
ORD,2004,8,HP,248,81,25.18,0.32,39.79,0,15.72,3,0,4274,1091,22,2288,0,873,41.978603,-87.904842
ORD,2004,11,AA,7320,1667,163.55,43.95,1173.56,4.11,281.83,95,8,119940,13938,4732,77233,367,23670,41.978603,-87.904842
ORD,2010,10,UA,5551,491,112.01,3.23,193.55,0,182.22,52,4,28239,7392,208,8832,0,11807,41.978603,-87.904842
ORD,2014,4,EV,4528,1111,171.08,7.66,483.9,0,448.36,150,27,80867,15280,840,30993,0,33754,41.978603,-87.904842
ORD,2009,12,AA,4916,1340,184.8,35.31,771.61,4.84,343.44,145,4,97132,15922,2588,51638,408,26576,41.978603,-87.904842
ORD,2010,9,UA,5386,415,117.53,8.36,134.79,2,152.32,48,8,22104,7265,576,4774,82,9407,41.978603,-87.904842
ORD,2014,6,UA,5109,1604,355.89,53.31,767.92,0,426.89,127,43,107174,23279,5063,44754,0,34078,41.978603,-87.904842
ORD,2009,3,UA,6694,1024,181.08,9.27,434.33,0,399.33,179,16,70678,14010,708,24241,0,31719,41.978603,-87.904842
ORD,2013,10,YV,853,148,32.52,22.58,43.13,0,49.78,21,1,7559,1232,1717,1328,0,3282,41.978603,-87.904842
ORD,2011,8,CO,703,196,64.52,5.73,88.45,3.34,33.96,22,4,12320,3919,471,4985,116,2829,41.978603,-87.904842
ORD,2008,9,XE,87,17,3.41,0,13.15,0,0.44,4,0,800,82,0,700,0,18,41.978603,-87.904842
ORD,2004,8,US,541,164,42.63,9.47,79.57,0,32.33,19,1,9631,2061,901,4152,0,2517,41.978603,-87.904842
ORD,2003,9,RU,189,43,10.76,0.17,30,0,2.07,0,0,2100,396,12,1612,0,80,41.978603,-87.904842
ORD,2004,4,NW,641,163,29.2,55.24,73.76,0,4.8,27,1,7836,1580,2928,3046,0,282,41.978603,-87.904842
ORD,2005,3,NW,553,174,65.26,30.94,65.17,0,12.64,16,0,9253,4162,2232,2231,0,628,41.978603,-87.904842
ORD,2007,6,CO,448,187,25.38,7.88,105.07,1.42,47.25,5,4,16806,1505,803,10012,34,4452,41.978603,-87.904842
ORD,2003,8,AA,7902,1738,319.16,74.81,943.27,7.71,393.05,239,31,128660,28523,7155,63050,255,29677,41.978603,-87.904842
ORD,2009,4,YV,2446,392,179,12,197.06,0,3.94,73,10,30320,12098,878,17122,0,222,41.978603,-87.904842
ORD,2010,10,AS,155,17,4,0,12.61,0,0.39,0,0,1138,257,0,870,0,11,41.978603,-87.904842
ORD,2005,7,RU,280,82,11.95,2.02,46.2,0,21.82,6,0,5792,534,195,3465,0,1598,41.978603,-87.904842
ORD,2006,11,YV,2191,501,112,10,203,0,176,119,7,40468,8615,537,16266,0,15050,41.978603,-87.904842
ORD,2016,4,OO,3583,601,81.62,14.6,237.4,1.11,266.27,17,2,35971,8193,787,9327,33,17631,41.978603,-87.904842
ORD,2008,12,MQ,6479,2703,297.34,83.59,1084.92,0.97,1236.17,717,19,226044,34122,11326,72875,65,107656,41.978603,-87.904842
ORD,2011,11,DL,475,103,17.5,3.9,71.43,0,10.17,2,0,6300,1214,140,4228,0,718,41.978603,-87.904842
ORD,2009,1,AA,5310,1092,178.82,43.6,571.19,1.06,297.34,316,13,66769,12325,2370,29454,61,22559,41.978603,-87.904842
ORD,2004,10,NW,646,153,44.74,26.16,67.22,0,14.88,9,1,6804,2092,1479,2665,0,568,41.978603,-87.904842
ORD,2006,6,UA,7934,1947,493.79,47.74,710.93,1.47,693.07,190,14,126839,32361,4612,35926,25,53915,41.978603,-87.904842
ORD,2010,1,9E,126,27,9.13,0,10.81,0,7.06,3,0,1603,731,0,335,0,537,41.978603,-87.904842
ORD,2007,4,MQ,7569,2358,215.44,47.37,1232.42,1.29,861.48,419,19,167945,18490,4004,86525,65,58861,41.978603,-87.904842
ORD,2010,2,OH,154,38,16.05,7.81,13.31,0,0.83,17,0,2802,1109,789,849,0,55,41.978603,-87.904842
ORD,2014,6,DL,556,176,41.2,5.7,104.71,0,24.39,0,5,12133,2549,488,7321,0,1775,41.978603,-87.904842
ORD,2010,11,9E,62,8,2.98,0,2.02,0,3,0,0,329,168,0,64,0,97,41.978603,-87.904842
ORD,2016,9,AS,179,33,7.69,0,25.31,0,0,0,1,1410,313,0,1097,0,0,41.978603,-87.904842
ORD,2011,4,AA,4637,1337,215.63,32.05,657.56,0,431.77,154,22,93679,13932,3032,44794,0,31921,41.978603,-87.904842
ORD,2010,2,OO,3902,1011,86.7,10.03,500.52,3.64,410.11,190,4,58534,5396,788,27768,99,24483,41.978603,-87.904842
ORD,2005,10,AA,6930,785,141.94,30.29,362.03,0,250.74,103,12,39350,7293,1978,14739,0,15340,41.978603,-87.904842
ORD,2005,2,US,490,133,27.9,1.68,71.97,0,31.45,13,0,6827,1156,127,3892,0,1652,41.978603,-87.904842
ORD,2003,8,UA,10503,1951,288.5,50.83,1249.67,0.22,361.79,214,51,151727,20693,5510,90624,8,34892,41.978603,-87.904842
ORD,2004,11,AS,120,50,15.55,0.53,27.97,0,5.95,0,0,3215,1260,220,1474,0,261,41.978603,-87.904842
ORD,2015,11,DL,657,107,32.33,6.83,57.13,0,10.71,0,2,9812,1730,754,6861,0,467,41.978603,-87.904842
ORD,2008,11,XE,97,18,1.35,0,14.28,0,2.37,0,0,1220,134,0,868,0,218,41.978603,-87.904842
ORD,2003,8,US,516,172,23.3,9.14,83.75,0,55.81,30,3,11135,1187,573,5229,0,4146,41.978603,-87.904842
ORD,2004,10,DL,559,161,45.49,0,78.39,0,37.13,10,0,6319,1920,0,2900,0,1499,41.978603,-87.904842
ORD,2006,11,OO,4033,822,182,17,483,2,138,171,0,60079,7613,1432,42783,37,8214,41.978603,-87.904842
ORD,2013,8,EV,5305,1159,145.47,7.33,480.22,0.43,525.55,138,22,78900,10518,763,31763,15,35841,41.978603,-87.904842
ORD,2008,3,B6,211,81,11.74,0,42.01,0,27.25,3,0,7183,584,0,4115,0,2484,41.978603,-87.904842
ORD,2008,4,XE,171,60,15.02,1.14,29.84,1.14,12.87,2,0,3727,826,70,1977,79,775,41.978603,-87.904842
ORD,2015,1,F9,282,110,17.33,0,50.9,0,41.77,3,0,10266,2184,0,3702,0,4380,41.978603,-87.904842
ORD,2007,2,UA,7033,2068,393.04,38.85,1024.77,0.72,610.63,570,9,135775,29637,3615,57706,46,44771,41.978603,-87.904842
ORD,2007,1,NW,644,245,50.23,41.99,131.6,0,21.19,14,1,11206,2613,2626,4972,0,995,41.978603,-87.904842
ORD,2008,4,YV,2239,734,201,7,305.18,2,218.82,165,4,60931,16235,486,26660,50,17500,41.978603,-87.904842
ORD,2016,3,F9,402,80,13.03,1.74,35.05,0,30.18,6,0,6833,1185,94,2695,0,2859,41.978603,-87.904842
ORD,2010,4,YV,1437,211,30,1,121.6,0,58.4,35,0,14472,1823,37,9125,0,3487,41.978603,-87.904842
ORD,2016,9,EV,2993,412,71.24,13.23,215.98,0,111.55,44,21,35894,10464,2246,15474,0,7710,41.978603,-87.904842
ORD,2007,10,CO,474,107,11.25,0.84,67.5,0,27.4,2,0,7810,790,114,4348,0,2558,41.978603,-87.904842
ORD,2014,12,AS,134,26,11.07,0.44,11.57,0,2.92,0,1,1156,707,22,313,0,114,41.978603,-87.904842
ORD,2012,9,B6,176,30,10.78,0,14.64,0,4.58,0,1,1532,610,0,542,0,380,41.978603,-87.904842
ORD,2005,3,UA,8361,1733,324.39,27.8,987.72,0.92,392.17,82,23,103665,19412,2473,52559,33,29188,41.978603,-87.904842
ORD,2004,11,RU,216,59,4.16,2,44.14,0,8.7,4,0,3786,160,146,2849,0,631,41.978603,-87.904842
ORD,2013,5,EV,4878,1350,172.78,13.72,522.31,0.97,640.22,232,16,111283,13779,2859,44593,106,49946,41.978603,-87.904842
ORD,2009,11,OO,3300,255,41.8,0.97,82.32,0.98,128.94,19,1,10453,1969,319,2648,21,5496,41.978603,-87.904842
ORD,2009,6,US,649,150,47.98,1.79,69.31,0,30.92,5,5,8769,2702,182,4342,0,1543,41.978603,-87.904842
ORD,2009,3,XE,236,78,14.58,1.24,46.43,0,15.75,6,1,5197,1159,164,2307,0,1567,41.978603,-87.904842
ORD,2008,2,XE,212,100,16.99,4.95,60.71,0,17.34,36,2,6764,903,472,4322,0,1067,41.978603,-87.904842
ORD,2006,5,AS,124,29,1.91,0,26.04,0,1.05,0,1,2297,166,0,2031,0,100,41.978603,-87.904842
ORD,2008,9,OH,237,59,17.6,2.67,37.72,0,1,5,0,3479,892,290,2159,0,138,41.978603,-87.904842
ORD,2007,7,XE,183,62,17.57,3.27,20.84,1.44,18.87,3,0,3826,1012,145,1440,32,1197,41.978603,-87.904842
ORD,2008,9,YV,2238,618,187,11,285.53,0,134.47,77,14,51294,13667,1080,25685,0,10862,41.978603,-87.904842
ORD,2014,12,UA,4520,873,349.41,11.13,177.5,0.33,334.62,34,0,45973,18704,597,5262,7,21403,41.978603,-87.904842
ORD,2009,1,9E,87,30,9.53,1.36,18.1,0,1,2,0,1703,692,109,876,0,26,41.978603,-87.904842
ORD,2007,12,OO,4033,1520,360,63,744,13,340,594,5,138005,15552,8294,88605,390,25164,41.978603,-87.904842
ORD,2010,7,B6,217,62,21.82,0.51,30,0,9.67,2,2,3828,1498,57,1558,0,715,41.978603,-87.904842
ORD,2014,4,OO,2999,834,76.37,7.65,343.14,1.52,405.31,111,4,50688,5784,734,17816,40,26314,41.978603,-87.904842
ORD,2007,9,US,614,169,45.11,0,95.27,0,28.62,3,0,8485,2442,0,4726,0,1317,41.978603,-87.904842
ORD,2006,8,NW,607,212,63.18,34.51,97.26,1.67,15.37,13,0,10895,3269,2491,4310,72,753,41.978603,-87.904842
ORD,2010,11,OH,214,56,23.45,5.57,18.05,0,8.93,10,0,3615,1676,420,1050,0,469,41.978603,-87.904842
ORD,2006,2,AA,5977,1389,192.57,26.33,787.63,0.26,382.21,144,9,94916,17090,1492,46259,20,30055,41.978603,-87.904842
ORD,2009,2,YV,2066,399,168,18,143.62,1,68.38,72,8,32176,12878,1311,11473,90,6424,41.978603,-87.904842
ORD,2013,3,F9,5,3,2.1,0,0.58,0,0.32,0,0,92,63,0,18,0,11,41.978603,-87.904842
ORD,2009,5,CO,431,70,14.52,1.07,44.03,0,10.37,2,1,3492,593,40,2427,0,432,41.978603,-87.904842
ORD,2007,11,B6,206,62,8.16,0,40.55,0,13.29,1,0,3756,442,0,2498,0,816,41.978603,-87.904842
ORD,2013,1,DL,458,63,18.03,1.27,31.85,0,11.85,6,1,3666,1240,128,1614,0,684,41.978603,-87.904842
ORD,2011,7,EV,478,156,29.15,17.06,18.7,0,91.09,23,2,14267,2399,1443,1360,0,9065,41.978603,-87.904842
ORD,2009,7,CO,409,75,21.66,5.15,32.47,0,15.71,4,0,3304,812,195,1237,0,1060,41.978603,-87.904842
ORD,2004,1,AS,31,6,4.06,0,1.94,0,0,0,0,338,286,0,52,0,0,41.978603,-87.904842
ORD,2010,8,EV,343,71,24.56,3.54,14.43,0,28.47,7,1,5601,1943,324,786,0,2548,41.978603,-87.904842
ORD,2011,2,CO,498,110,17.35,2.44,78.12,0.28,11.81,49,0,7800,1056,122,5362,11,1249,41.978603,-87.904842
ORD,2014,4,AS,146,18,2.64,0,13.27,0,2.09,0,0,940,101,0,747,0,92,41.978603,-87.904842
ORD,2015,5,EV,4073,639,83.03,8.39,295.13,0,252.44,35,9,42005,10192,536,14433,0,16844,41.978603,-87.904842
ORD,2008,9,AS,120,22,3.8,0.95,16.25,0,1,0,1,1630,411,86,1046,0,87,41.978603,-87.904842
ORD,2008,8,YV,2105,403,169,13,121.29,4,95.71,68,17,28760,9868,616,11172,118,6986,41.978603,-87.904842
ORD,2012,3,US,616,135,40.46,0,76.45,0.18,17.92,3,0,7051,1985,0,4264,6,796,41.978603,-87.904842
ORD,2014,7,VX,149,30,7.78,2.41,13.98,1,4.83,0,0,958,231,72,437,18,200,41.978603,-87.904842
ORD,2013,7,EV,5235,1203,185.06,14.06,356.53,0.29,647.04,120,15,74063,12428,1281,18254,5,42095,41.978603,-87.904842
ORD,2014,2,EV,3816,1290,242.64,12.54,474.2,0,560.62,511,14,93099,21292,1080,30306,0,40421,41.978603,-87.904842
ORD,2008,11,CO,393,79,11.98,0.25,55.45,0,11.33,0,0,4663,529,28,3117,0,989,41.978603,-87.904842
ORD,2015,10,AA,5107,641,200.76,7.9,230.24,3.76,198.34,16,7,34715,12742,744,6768,112,14349,41.978603,-87.904842
ORD,2008,2,B6,192,81,9.81,0,54.98,0,16.22,16,0,7954,1043,0,4957,0,1954,41.978603,-87.904842
ORD,2013,7,YV,937,182,40.71,1.59,38.96,0,100.74,26,2,12845,2982,103,1677,0,8083,41.978603,-87.904842
ORD,2003,11,CO,426,200,7.38,3.42,167.78,0,21.42,17,1,13059,339,311,11145,0,1264,41.978603,-87.904842
ORD,2003,11,MQ,6337,2608,129.83,32.74,1558.78,0.99,885.66,511,17,143476,9779,2411,82496,52,48738,41.978603,-87.904842
ORD,2007,7,YV,2431,463,109,8,186,2,158,68,7,35604,7143,824,14953,180,12504,41.978603,-87.904842
ORD,2008,8,OO,4219,599,122.27,15.83,256.76,1.16,202.98,87,25,40079,6385,1830,20437,43,11384,41.978603,-87.904842
ORD,2015,5,AA,4533,689,181.84,30.54,223.4,1.94,251.28,53,8,46482,14734,2746,9056,127,19819,41.978603,-87.904842
ORD,2010,3,MQ,6690,1063,137.3,47.26,512.3,1.69,364.44,107,11,72647,15248,5197,29604,44,22554,41.978603,-87.904842
ORD,2016,9,DL,626,88,24.81,1.92,51.82,0,9.44,0,2,6013,1314,327,3859,0,513,41.978603,-87.904842
ORD,2009,7,MQ,6808,897,168.83,14.2,296.2,0.19,417.58,69,5,47700,16626,648,10740,23,19663,41.978603,-87.904842
ORD,2005,12,DL,475,99,20.08,5.41,57.02,0,16.5,16,0,4714,1060,188,2617,0,849,41.978603,-87.904842
ORD,2003,9,DL,488,110,21.22,0.55,76.91,0,11.32,4,2,4706,961,25,3261,0,459,41.978603,-87.904842
ORD,2014,6,MQ,6109,2292,242.42,76.03,1019.48,2.48,951.6,542,20,149961,26135,8400,57718,130,57578,41.978603,-87.904842
ORD,2007,9,AS,120,33,10.87,0,19.16,0,2.97,0,0,1492,441,0,971,0,80,41.978603,-87.904842
ORD,2006,11,AS,120,48,13.31,0.61,25.82,0,8.26,1,1,2818,907,17,1374,0,520,41.978603,-87.904842
ORD,2007,4,DL,298,63,11.63,0.77,45.14,0,5.46,4,0,4082,911,43,2763,0,365,41.978603,-87.904842
ORD,2007,9,XE,114,21,4.21,0.1,13.74,0,2.94,0,1,1649,154,14,1239,0,242,41.978603,-87.904842
ORD,2010,11,AA,4320,620,135.9,12.11,310.59,0.46,160.93,23,5,31981,7357,670,14394,17,9543,41.978603,-87.904842
ORD,2005,12,TZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.978603,-87.904842
ORD,2004,9,DH,356,50,13.63,0,10.93,0,25.43,8,0,2357,449,0,426,0,1482,41.978603,-87.904842
ORD,2009,2,B6,140,25,7.48,1.92,11.18,0,4.42,3,0,1702,689,131,568,0,314,41.978603,-87.904842
ORD,2007,8,AA,6256,2195,356.56,32.25,983.85,1.56,820.78,185,51,147159,26129,2650,56423,53,61904,41.978603,-87.904842
